DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionRelativeFrequency
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,43,43,0.0107153999897077,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,61,61,0.01061913855986128,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,79,79,0.010563715312373947,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,97,97,0.010487872973707072,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,115,115,0.01014074842365483,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,133,133,0.009866549199243815,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,151,151,0.009744034652166554,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,8,8,0.04340510458319189,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,26,26,0.042262353548513404,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,44,44,0.04204583229983747,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,62,62,0.04164887667726495,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,80,80,0.04142032647032925,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,98,98,0.041107573555575136,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,116,116,0.03967612752266208,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,134,134,0.03854540544624336,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,152,152,0.03804018919933287,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,3,3,0.010996403275919036,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,9,9,0.010485874353474475,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,15,15,0.009824373973295521,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,4,4,0.006544803726178897,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,10,10,0.006112745637928445,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,16,16,0.00555292115576485,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,9,9,0.012777584685352094,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,27,27,0.011911856144212758,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,45,45,0.011747823367996884,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,63,63,0.011447096611601114,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,81,81,0.011273950903373247,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,99,99,0.011037014671061428,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,117,117,0.00995257576163426,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,135,135,0.009095960152506917,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,153,153,0.00871321700800321,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,5,5,0.03785890620308767,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,11,11,0.03690101353511633,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,17,17,0.03565985689114093,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,10,10,0.03506217100172251,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,28,28,0.0333940012332129,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,46,46,0.03307792696128476,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,64,64,0.03249845746274985,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,82,82,0.032164823509047924,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,100,100,0.031708271782929516,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,118,118,0.029618669651849054,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,136,136,0.027968059565113237,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,154,154,0.02723055293061425,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,11,11,0.0028818398773301605,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,29,29,0.002650301128769814,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,47,47,0.002606430629042591,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,65,65,0.0025260013795426815,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,83,83,0.002479693629830612,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,101,101,0.0024163251302246227,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,119,119,0.002126292382027979,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,137,137,0.0018971908834524787,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,155,155,0.0017948263840889573,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,12,12,0.013905093589599599,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,30,30,0.013096333871989203,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,48,48,0.012943095188652495,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,66,66,0.012662157602535199,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,84,84,0.012500405659013121,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,102,102,0.012279060894193434,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,120,120,0.011265982932134095,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,138,138,0.010465736474709069,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,156,156,0.010108179546923422,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,13,13,0.014665886831401955,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,31,31,0.014210765508089114,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,49,49,0.01412453199419826,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,67,67,0.013966437218731694,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,85,85,0.013875412954069126,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,103,103,0.013750853434004558,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,121,121,0.013180754092170578,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,139,139,0.012730423519629448,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,157,157,0.012529211987217456,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,6,6,0.016665314304543,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,12,12,0.016050665551439948,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,18,18,0.015254255463824707,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,14,14,0.009714678271266229,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,32,32,0.009215744442153433,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,50,50,0.009121209611374166,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,68,68,0.00894789575494551,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,86,86,0.008848108989122952,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,104,104,0.008711558677997343,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,122,122,0.008086578407845525,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,140,140,0.0075928965137760235,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,158,158,0.007372315241957735,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,15,15,0.029411107411845057,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,33,33,0.028413444466769223,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,51,51,0.028224413592965382,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,69,69,0.02787785699099167,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,87,87,0.027678324401976505,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,105,105,0.027405279806482066,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,123,123,0.026155575696334445,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,141,141,0.025168414466469936,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,159,159,0.024727342427594303,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,16,16,0.005874626905622934,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,34,34,0.005595647392035274,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,52,52,0.005542788115776559,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,70,70,0.005445879442635583,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,88,88,0.005390083539918052,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,106,106,0.005313731251988797,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,124,124,0.004964272703389518,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,142,142,0.004688229816260676,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,160,160,0.004564891504990342,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,17,17,0,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,35,35,0,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,53,53,0,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,71,71,0,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,89,89,0,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,107,107,0,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,125,125,0,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,143,143,0,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,161,161,0,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,18,18,0.02589739122309068,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,36,36,0.025159935524485994,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,54,54,0.025020207076329314,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,72,72,0.02476403825470874,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,90,90,0.024616547114987803,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,108,108,0.024414717134317043,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,126,126,0.02349095683817012,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,144,144,0.02276126383112969,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,162,162,0.022435230785430773,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,1,1,0.0011758552889389658,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,19,19,0.012346480533859141,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,37,37,0.01446302005394928,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,55,55,0.01834334250744787,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,73,73,0.020577467556431903,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,91,91,0.023634691307673216,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,109,109,0.037627369246046906,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,127,127,0.048680408962073186,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,145,145,0.05361900117561684,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,2,2,0.004353412839169116,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,20,20,0.045710834811275726,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,38,38,0.05354697792178014,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,56,56,0.06791324029103822,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,74,74,0.07618472468545955,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,92,92,0.08750359806729925,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,110,110,0.13930921085341172,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,128,128,0.18023129154160145,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,146,146,0.1985156254661117,1
Wetland: Palustrine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Palustrine Emergent,1,1,-0.005624282350789318,1
Wetland: Palustrine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Palustrine Emergent,7,7,0.018086899189763004,1
Wetland: Palustrine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Palustrine Emergent,13,13,0.04880985123812756,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,3,3,0.002300423266598441,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,21,21,0.024154444299283633,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,39,39,0.028295206179160832,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,57,57,0.035886602958935684,1
Wetland: Estuarine Emergent Lateral Transport: AG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,75,75,0.04025740716547272,1
